,Ticker,Training Data Size,Test Data Size,Accuracy,train_true,train_false,coef,intercept
281,GJTL.JK,967,241,0.6141078838174274,366,601,[-0.24800876  0.01625451 -0.0202078   0.0163008  -0.16382905],-0.49424509388195637
282,GLOB.JK,967,241,0.6887966804979253,320,647,[-0.69116563 -0.09825045 -0.00182235  0.04056119 -0.62041151],-0.703097798730887
283,GLVA.JK,632,158,0.5063291139240507,224,408,"[-3.13267471e-01 -7.17123924e-02  1.88733727e-03 -4.04740525e-03
 -2.29119313e+00]",-0.5938451687346278
284,GMFI.JK,967,241,0.7676348547717843,313,654,[-0.0242205  -0.03498874 -0.01212962  0.00414813 -0.80709548],-0.7331383985582545
285,GMTD.JK,966,241,0.995850622406639,73,893,[-0.07992529 -0.04623144 -0.02349148 -0.00110141 -0.75273618],-2.519054764147039
286,GOLD.JK,968,241,0.6431535269709544,296,672,[-0.64184729 -0.00798773 -0.01096017 -0.00346481 -2.61784506],-0.8294441903891044
287,GOLL.JK,967,241,1.0,1,966,"[ 6.30245054e-05 -3.84467499e-02 -3.58598360e-02 -3.79891647e-03
 -1.72755265e-03]",-6.87590961954964
288,GOOD.JK,883,220,0.6590909090909091,343,540,[-0.2454354   0.31548527  0.03667044 -0.00246112 -0.25766341],-0.4560725848092498
289,GOTO.JK,184,46,0.5652173913043478,66,118,[ 0.11502474 -0.38932035  0.15677339 -0.05904873 -0.24081868],-0.598955012629309
290,GPRA.JK,967,241,0.6639004149377593,281,686,"[-1.80969598e-01 -1.04352531e-03 -2.92879233e-02  1.93181840e-03
 -2.09782754e+00]",-0.894508481578821
291,GPSO.JK,304,76,0.6447368421052632,103,201,"[-2.17397887e-01  6.60993218e-02  2.22730105e-01 -7.51955396e-04
 -7.84041809e-01]",-0.6703470129007425
292,GSMF.JK,967,241,0.6970954356846473,274,693,[-0.52122631 -0.00270954  0.05243524  0.00937235  0.06122084],-0.9363599393220909
293,GTBO.JK,967,241,0.7966804979253111,172,795,[-0.56804719  0.02538405 -0.02559418  0.09790371 -2.45547374],-1.5572460772483907
294,GTSI.JK,303,75,0.8533333333333334,79,224,[-0.12462728  0.00507639  0.03973294  0.17413391  0.34254648],-1.0573233048949227
295,GULA.JK,127,31,0.5483870967741935,63,64,[-0.04190737  0.29848154 -0.03478492 -0.01432613 -0.7922058 ],-0.005591119908225508
296,GWSA.JK,967,241,0.6016597510373444,323,644,"[-2.08515597e-01 -1.02562262e-01  2.34564691e-02 -5.72060081e-04
 -1.85939590e+00]",-0.6892858758369651
297,GZCO.JK,967,241,0.6307053941908713,124,843,[0. 0. 0. 0. 0.],0.0
298,HAIS.JK,307,76,0.6447368421052632,110,197,[-0.1711517  -0.00677549 -0.03097888 -0.05298116  0.09367673],-0.5918081271922624
299,HALO.JK,20,5,0.4,12,8,[ 0.03445905  0.16971867  0.1297906  -0.68305569  0.12336322],0.5772441742462399
300,HATM.JK,132,32,0.59375,39,93,[-0.08060427 -0.06194283 -0.37521259 -0.03013212 -0.20746098],-0.9117677707812075
301,HDFA.JK,968,241,0.6224066390041494,254,714,[-1.01745804  0.07861306  0.01289816  0.00683628 -0.58832962],-1.033020320546801
302,HDIT.JK,725,181,0.8011049723756906,246,479,[ 0.11816223  0.08235429 -0.05014108 -0.0123156  -0.35665193],-0.679359928402891
303,HEAL.JK,966,241,0.5601659751037344,377,589,[ 0.04066749  0.02999525  0.06801745 -0.00990388 -0.26114735],-0.4469239890139291
304,HELI.JK,967,241,0.6514522821576764,356,611,[-0.08038137 -0.01191801 -0.00189057 -0.00220666 -1.44605852],-0.5374554259540463
305,HERO.JK,967,241,0.6887966804979253,311,656,[-0.49394255  0.01302957  0.09089002  0.0019454  -1.73948807],-0.7533370700402737
306,HEXA.JK,967,241,0.6182572614107884,391,576,[-0.01955631  0.01385071  0.00722325  0.01612314 -0.74806101],-0.3852915641143718
307,HILL.JK,8,2,0.0,7,1,[0.02259604 0.18520273 0.17677649 0.23411636 0.01299958],1.7905319866801008
308,HITS.JK,967,241,0.6846473029045643,258,709,"[-8.97958247e-01 -2.21640287e-04  5.58049956e-02 -2.09632440e-03
 -8.04010638e-01]",-1.0078167385701302
309,HKMU.JK,883,220,1.0,253,630,"[-3.42827051e-02  2.64434889e-04  3.37948944e-02  2.16100013e-02
 -9.95267153e-01]",-0.9090000911324496
310,HMSP.JK,968,241,0.6307053941908713,371,597,[-0.02558624  0.01244767 -0.02371297  0.00206662  0.3609822 ],-0.48387975641680403
311,HOKI.JK,968,241,0.7012448132780082,354,614,[-0.20394745 -0.0197175  -0.00064956  0.00441902 -0.42520808],-0.5494727282089317
312,HOME.JK,966,241,1.0,114,852,[ 0.09154675  0.127393    0.16935552 -0.04005168  0.88433768],-2.0156250842654604
313,HOMI.JK,495,123,0.6260162601626016,246,249,[ 0.34583526 -0.04467941  0.31682153  0.02816369  1.23725947],-0.022458805096316273
314,HOPE.JK,360,90,0.9888888888888889,103,257,[ 0.03938138 -0.00760647 -0.00110435 -0.00348744  0.43009099],-0.9115657341896943
315,HOTL.JK,966,241,1.0,155,811,[-0.16939033  0.00568684 -0.00177882  0.0214257  -0.55922981],-1.654990133648051
316,HRME.JK,776,194,0.7835051546391752,217,559,[ 0.4041635   0.11560016 -0.00587094 -0.02992732  0.26972767],-0.9543925391589837
317,HRTA.JK,967,241,0.6556016597510373,351,616,[-0.08723433  0.02201276  0.10368627  0.00602277 -0.96256749],-0.5602001532521881
318,HRUM.JK,968,241,0.5560165975103735,370,598,[ 0.15779961  0.01547893  0.00458556  0.04984368 -0.04133892],-0.4795763191854891
319,IBFN.JK,966,241,1.0,245,721,[ 0.1079486   0.00572319  0.04251006 -0.00904821 -0.44400649],-1.0800834675564026
320,IBOS.JK,177,44,0.5227272727272727,63,114,[ 0.04930949  0.18398323 -0.20030354 -0.07506065  0.12925188],-0.5991711094086324
321,ICBP.JK,967,241,0.5435684647302904,420,547,[-0.19630395 -0.00251455  0.05094339 -0.00219085 -1.17801979],-0.2617031491373631
322,ICON.JK,967,241,0.7551867219917012,304,663,"[-5.12801894e-01 -4.47191331e-02 -1.83984286e-02 -1.54640338e-04
 -3.12922178e+00]",-0.7984883309011431
323,IDEA.JK,302,75,0.6266666666666667,103,199,[ 0.00759042  0.00653508  0.05323169 -0.04707958 -0.01219936],-0.6504959184595269
324,IDPR.JK,967,241,0.6141078838174274,269,698,[-0.09977376  0.00329396 -0.11074906  0.00337153 -0.90129032],-0.9568487963118956
325,IFII.JK,640,159,0.5786163522012578,239,401,[-0.11439976  0.00624782  0.03391566  0.02137369 -1.01069977],-0.5140695310017056
326,IFSH.JK,642,160,0.65625,201,441,"[ 2.67217946e-02 -1.04443773e-01  3.93779788e-04 -4.62172969e-02
 -9.29475995e-01]",-0.7903146554463553
327,IGAR.JK,967,241,0.6556016597510373,365,602,[-0.20986106  0.00447639 -0.0553043   0.00272753 -2.23877774],-0.49357197781054485
328,IIKP.JK,966,241,1.0,98,868,[-0.35910205  0.19190589  1.57734431 -0.05226157  0.39459065],-2.167557791195952
329,IKAI.JK,967,241,1.0,125,842,[-0.28942329 -0.00096199  0.05311977 -0.01062887 -0.38799232],-1.914413974182821
330,IKAN.JK,606,151,0.7284768211920529,193,413,[ 0.2374539   0.0299642   0.04123145 -0.025702   -0.18095623],-0.7678924905671115
331,IKBI.JK,967,241,0.6514522821576764,268,699,"[-3.70511623e-01  1.53291814e-04  2.78885688e-03  4.33721739e-03
 -2.26933142e+00]",-0.9574066339463156
332,IMAS.JK,967,241,0.5186721991701245,360,607,[-0.08321765  0.00947461 -0.04070772 -0.00737663  0.17587307],-0.5234259437513527
333,IMJS.JK,967,241,0.5892116182572614,326,641,[-0.22164454 -0.00582223 -0.00771333 -0.02314126 -0.12754028],-0.677216683037917
334,IMPC.JK,967,241,0.6390041493775933,373,594,[ 0.04505123 -0.07312622 -0.03187964 -0.00140789  0.07121243],-0.46103733927247137
335,INAF.JK,967,241,0.7012448132780082,350,617,[0.39696753 0.01396222 0.14772269 0.0103318  0.52528511],-0.5744696566417115
336,INAI.JK,967,241,0.7261410788381742,343,624,[-0.41274821 -0.00939033  0.01806396  0.00377192 -3.22154411],-0.5950050255763123
337,INCF.JK,967,241,0.7800829875518672,249,718,[ 0.67071156  0.00441566 -0.01080124  0.00165296 -0.86979838],-1.0595929387199279
338,INCI.JK,967,241,0.6348547717842323,346,621,[-0.5671346   0.03513944 -0.02679937 -0.00183484 -1.79759558],-0.5735091537324504
339,INCO.JK,967,241,0.5684647302904564,410,557,[-0.02315906 -0.0177214  -0.02895543 -0.01152559  0.62194217],-0.3068510306696312
340,INDF.JK,967,241,0.5767634854771784,416,551,[-0.2746547   0.00976215 -0.00310551  0.00062006  0.05998726],-0.2807887322036909
341,INDO.JK,624,155,0.6193548387096774,242,382,[-0.03231971 -0.00394776  0.00951722  0.00076357 -0.33322779],-0.4569262667143398
342,INDR.JK,967,241,0.6348547717842323,367,600,[-0.1375557  -0.04079243 -0.03144535 -0.01786076 -0.12780886],-0.48704143775102376
343,INDS.JK,967,241,0.5975103734439834,345,622,"[-1.05992734e-01 -4.19873296e-04 -8.28298639e-02 -2.99364264e-05
 -1.63017483e+00]",-0.5866814814188824
344,INDX.JK,968,241,0.6970954356846473,283,685,[-0.02378243 -0.00189551 -0.01457177 -0.00155396 -1.3234589 ],-0.8787681825912048
345,INDY.JK,967,241,0.5311203319502075,406,561,[-0.06342097 -0.02562448 -0.0040107   0.02718107 -0.00857728],-0.3274322818458908
346,INKP.JK,967,241,0.5975103734439834,395,572,[-0.39771455 -0.03331702  0.03466061 -0.01609459 -0.37215294],-0.37054920056706
347,INOV.JK,727,181,0.6629834254143646,277,450,[-0.28272589  0.08814461 -0.00701666  0.01075084 -1.3599723 ],-0.4832739954703409
348,INPC.JK,967,241,0.7344398340248963,251,716,"[-4.92576232e-02  5.15611045e-03  1.27261659e-01 -4.66255689e-04
 -1.48485968e+00]",-1.0450366243459845
349,INPP.JK,967,241,0.6970954356846473,211,756,[-0.81385806  0.00957819 -0.02035149  0.00274908 -1.67250116],-1.2753328590688546
350,INPS.JK,967,241,0.7551867219917012,266,701,[ 0.97614099  0.02336555  0.03861189  0.01208211 -0.4127064 ],-0.9657380735337504
351,INRU.JK,968,241,0.6514522821576764,205,763,[-0.20756378 -0.01478783 -0.01572188  0.00150578 -0.13110836],-1.3130531790616087
352,INTA.JK,967,241,0.966804979253112,260,707,[-0.0166694   0.12958854 -0.05393837 -0.0079037  -0.97755827],-1.003107321362917
353,INTD.JK,967,241,0.6970954356846473,298,669,[-0.5288717  -0.00705332 -0.00130823  0.00751238 -0.67551244],-0.8098975028218254
354,INTP.JK,967,241,0.5560165975103735,428,539,"[-8.35953719e-02  2.05488581e-02  5.75233107e-02 -1.10191879e-04
 -6.57255294e-01]",-0.22495148634407586
355,IPAC.JK,340,85,0.6470588235294118,113,227,[ 0.23758171 -0.02590936 -0.00249832  0.00283157 -0.80031735],-0.6868010889946214
356,IPCC.JK,936,233,0.6266094420600858,348,588,[-0.00844316  0.02247787  0.04728492 -0.00490502 -0.46674713],-0.5203508417194429
357,IPCM.JK,967,241,0.6721991701244814,356,611,[ 0.17451155  0.01524995 -0.0033648  -0.00425767 -0.2471658 ],-0.53866927761293
358,IPOL.JK,967,241,0.6390041493775933,336,631,[-0.20410723 -0.00379926  0.03164955  0.00810222 -2.36608504],-0.6249615138770294
359,IPPE.JK,251,62,0.9354838709677419,86,165,[ 0.31155683 -0.08147828  0.07773902 -0.04491622  0.1766819 ],-0.6691194533892394
360,IPTV.JK,728,182,0.7857142857142857,206,522,[ 0.14734135 -0.04164784  0.0311067   0.00407727 -0.5317884 ],-0.9358353673050327
361,IRRA.JK,672,167,0.6586826347305389,265,407,[-0.05876965 -0.07057376 -0.13188105  0.00598221  0.07053349],-0.43821335193546096
362,IRSX.JK,21,5,0.6,7,14,[-0.02111993 -0.35748477 -0.25625452 -0.20546905 -0.10587217],-0.7653636054277742
363,ISAP.JK,54,13,0.6153846153846154,14,40,[-0.0130702  -0.14660532  0.59514351  0.45306207  0.55280984],-1.0455161189601043
364,ISAT.JK,967,241,0.5477178423236515,392,575,[-0.006601    0.01116528  0.0036742  -0.00255839  0.07886145],-0.3865886074787823
365,ISSP.JK,967,241,0.6390041493775933,356,611,"[-1.42480260e-01  5.94705810e-04  3.21984848e-03 -1.01391451e-03
 -1.35445700e+00]",-0.5319925510109252
366,ITIC.JK,730,182,0.6098901098901099,282,448,[ 0.35941747 -0.00221989  0.01169387  0.01184202 -0.24616724],-0.4638570588858769
367,ITMA.JK,968,241,0.6556016597510373,336,632,"[-5.51909123e-01 -1.61437940e-02  9.45742987e-04 -7.97180299e-03
 -1.02020990e+00]",-0.6329511622537624
368,ITMG.JK,967,241,0.5062240663900415,443,524,[ 0.32670203 -0.03477468  0.00751119 -0.001608    0.35658086],-0.16885678645078128
369,JARR.JK,126,31,0.7419354838709677,34,92,[-0.05381402  0.15759992  0.5372909   0.00515465  0.48952906],-1.0282239011535588
370,JAST.JK,757,189,0.6772486772486772,252,505,[ 0.50978152 -0.05010185  0.1339341  -0.01319848  0.29881946],-0.7047878049744756
371,JAWA.JK,967,241,0.6597510373443983,278,689,[-0.36450171 -0.00806501 -0.02063719  0.00565995 -1.16359538],-0.9037112740482842
372,JAYA.JK,805,201,0.6119402985074627,282,523,[-0.44468082  0.1363331   0.09834392 -0.01079228 -0.78760235],-0.6144966924129357
373,JECC.JK,968,241,0.7634854771784232,98,870,[-0.43975246  0.00508873  0.01079054  0.0042927  -0.01985494],-2.1799645676080828
374,JIHD.JK,968,241,0.6680497925311203,230,738,[-0.32438184  0.01145776  0.01353192 -0.06850844 -1.70511473],-1.1882223737348359
375,JKON.JK,968,241,0.5850622406639004,196,772,[-0.50733429  0.00194515 -0.04319165  0.00654737 -1.21013477],-1.3716191232407742
376,JKSW.JK,967,241,1.0,65,902,[-0.26223516 -0.03542075  0.00656842  0.03246844 -1.90640214],-2.664216603195432
377,JMAS.JK,967,241,0.7261410788381742,257,710,[-0.70972828 -0.00343818  0.06388754  0.0172862  -1.9370285 ],-1.015999148559583
378,JPFA.JK,968,241,0.5933609958506224,406,562,[-0.14975358  0.00663751 -0.00526291  0.00175537 -0.02157692],-0.3229274524952594
379,JRPT.JK,967,241,0.6721991701244814,316,651,[ 0.04565641  0.03655596 -0.01728075  0.03892271 -1.01766538],-0.7178746894804311
380,JSKY.JK,967,241,0.9543568464730291,328,639,[-0.00128255  0.04538174  0.06430883 -0.00090467 -0.31966422],-0.6693343713932628
381,JSMR.JK,967,241,0.6224066390041494,420,547,[-0.0013537   0.00147208 -0.00526917  0.01764949  0.00045787],-0.2610495353006031
382,JSPT.JK,967,241,0.8423236514522822,106,861,"[-2.03523743e-01  5.07700456e-03  5.34596447e-02 -1.65538660e-03
 -1.72073575e+00]",-2.107575301760126
383,JTPE.JK,968,241,0.7344398340248963,296,672,[ 0.46255109  0.0029628  -0.28592227  0.02469796  0.66637142],-0.8453123053182645
384,KAEF.JK,967,241,0.6970954356846473,341,626,[ 0.1042196  -0.05028189 -0.0087433   0.00486489 -0.0392198 ],-0.6073045701677898
385,KARW.JK,967,241,0.7095435684647303,291,676,[-0.20827898 -0.01083095 -0.08747107 -0.00152017 -1.26469319],-0.8364446709214186
386,KAYU.JK,730,182,0.9340659340659341,169,561,[-0.64098879  0.06774727 -0.01230257  0.00637921 -0.29139906],-1.2084420374635902
387,KBAG.JK,575,143,1.0,73,502,[-0.00273765  0.19987393  0.75858432 -0.01878074 -0.21007548],-1.9219852463215363
388,KBLI.JK,968,241,0.6639004149377593,326,642,[-0.25911091  0.01360332 -0.08478063 -0.00159298 -1.13111077],-0.6738599535739569
389,KBLM.JK,967,241,0.6265560165975104,363,604,"[-5.75842539e-01 -8.73353368e-04 -1.34458632e-02 -1.75570807e-02
 -2.91392589e+00]",-0.5055145302870904
390,KBLV.JK,967,241,0.6846473029045643,263,704,[-0.37843703 -0.00839338 -0.03461669 -0.00143613  0.00451269],-0.9937909480962382
391,KDSI.JK,967,241,0.6348547717842323,363,604,[-0.22363818 -0.00246745 -0.00547569 -0.00355933 -1.52231487],-0.5071500324250715
392,KDTN.JK,72,17,0.5882352941176471,25,47,[-0.03486145  0.95799962  0.41552384  0.02088862 -0.26952945],-0.6004974209402203
393,KEEN.JK,696,174,0.6091954022988506,272,424,[-0.17890929  0.00782253  0.19299025  0.03291049 -1.56529934],-0.4449700434405862
394,KEJU.JK,648,162,0.6666666666666666,248,400,[-0.02114028 -0.01528378 -0.10092883 -0.00698197 -1.24456752],-0.4782938744114746
395,KETR.JK,71,17,0.5882352941176471,19,52,[-0.06104836 -0.07451926 -0.51153177  0.21479738 -0.38462314],-0.9526337612930319
396,KICI.JK,968,241,0.6307053941908713,280,688,[-0.53237801 -0.0275436   0.00214358  0.00570749  0.14298444],-0.904566242969367
397,KIJA.JK,968,241,0.8589211618257261,304,664,[-0.05539286 -0.10295341  0.00359998  0.02455265 -0.50796821],-0.7860043140729915
398,KING.JK,16,3,0.3333333333333333,10,6,[-0.03879261 -0.11982518 -0.06693309 -0.37378144  0.02025208],0.5213215686598964
399,KINO.JK,967,241,0.6265560165975104,370,597,[ 0.14776245 -0.02929957 -0.0026817   0.03249746  0.4521361 ],-0.48343237380755527
400,KIOS.JK,967,241,0.6224066390041494,271,696,[ 0.20671312 -0.01789225  0.00537679 -0.05939991 -0.26090521],-0.9393049767010331
401,KJEN.JK,732,183,0.6721311475409836,163,569,[ 0.35169575  0.04443425  0.11560351 -0.0139224  -0.04353764],-1.2489057307341145
402,KKES.JK,124,31,0.6451612903225806,47,77,[-0.05639227  0.4026837   0.41253506  0.05838671 -0.36938731],-0.4952993412837369
403,KKGI.JK,967,241,0.5809128630705395,387,580,[-0.07465118  0.02633385  0.02568836 -0.0019075  -1.15781834],-0.40449766773241397
404,KLBF.JK,968,241,0.5435684647302904,415,553,"[-4.18059398e-02  1.62601829e-02 -3.88290530e-02 -4.17206832e-04
 -1.28184210e+00]",-0.28094171516003014
405,KLIN.JK,124,30,0.4666666666666667,20,104,[-0.08884441  0.60526506  0.25347688 -0.26688521 -0.78472937],-1.6915889577572296
406,KMDS.JK,497,124,0.6451612903225806,204,293,[-0.17849184  0.13899026 -0.04300272 -0.02445459 -1.95075778],-0.3605172518460709
407,KMTR.JK,967,241,0.6804979253112033,341,626,[-0.14343284 -0.03226637 -0.03190826 -0.00514318 -0.68097602],-0.6012903679128833
408,KOBX.JK,967,241,0.6141078838174274,375,592,[-0.34897078  0.03038296  0.00523161 -0.00646457 -1.65301868],-0.44878206740277965
409,KOIN.JK,967,241,0.7053941908713693,199,768,[-0.42268903 -0.03830236  0.1036471   0.0343751  -0.50054344],-1.347831289481851
410,KONI.JK,967,241,0.6804979253112033,231,736,[ 0.90129379  0.02188092  0.01994623 -0.00309158  0.10678275],-1.1687808653600342
411,KOPI.JK,967,241,0.6970954356846473,260,707,[-0.29898202  0.0049364  -0.01404147 -0.00569915 -1.00801024],-0.9983593333400912
412,KOTA.JK,728,181,1.0,204,524,[ 0.61503961  0.14538074 -0.0244922  -0.02779086  0.68995407],-0.9546989931056992
413,KPAL.JK,951,237,1.0,191,760,[ 0.01140337  0.1679231   0.14615299 -0.02845094 -0.5030118 ],-1.371172447684869
414,KPAS.JK,884,220,1.0,163,721,[-0.18626153  0.03794829  0.08212894  0.0109073  -0.37859193],-1.4958669350294622
415,KPIG.JK,967,241,0.7219917012448133,273,694,[-0.27671276  0.03783522 -0.12353793  0.00299686 -0.710674  ],-0.9315834530069094
416,KRAH.JK,966,241,1.0,140,826,[ 0.12535233  0.12390153 -0.0884725   0.22965289  0.38589358],-1.7981127357002884
417,KRAS.JK,967,241,0.6597510373443983,362,605,[ 0.04454786  0.01960165 -0.00631081 -0.0112075  -0.10557972],-0.5161644438085783
418,KREN.JK,967,241,0.970954356846473,309,658,[ 0.03684515 -0.06349161  0.00706083  0.00037044  0.31129256],-0.7655189402738537
419,KRYA.JK,132,32,0.6875,42,90,[ 0.205214   -1.42650383  0.54960882 -0.1646022   0.74586996],-0.863598857697309
420,KUAS.JK,277,69,0.782608695652174,90,187,[ 0.03027818  0.10775848  0.00994855 -0.07097603 -1.16709766],-0.7403996708857147
421,LABA.JK,352,87,0.7011494252873564,115,237,[ 0.44418952  0.07717131  0.02841175 -0.06996388 -0.40070876],-0.720223804245627
422,LAJU.JK,27,6,0.8333333333333334,11,16,[-0.01555705  0.74214387  0.43509473 -0.15923533  0.20436667],-0.34429924225004815
423,LAND.JK,909,227,0.8678414096916299,318,591,[-0.44827032  0.20120574 -0.0335364  -0.03553843  0.27282118],-0.6190850834848941
424,LCKM.JK,967,241,0.6804979253112033,245,722,[-0.53879137  0.00307905  0.01823165  0.00423521 -2.37819497],-1.0916560185848887
425,LEAD.JK,967,241,0.5975103734439834,116,851,"[ 9.54814422e-15 -1.33678072e-09 -1.99872458e-10  2.25949218e-09
  2.74485799e-14]",-1.425572918910382e-10
426,LFLO.JK,384,96,0.6875,136,248,[0.01167414 0.05064581 0.14823348 0.04104062 0.31962462],-0.5851408460017907
427,LIFE.JK,728,181,0.8839779005524862,111,617,[ 0.04913058  0.07436377 -0.00097067 -0.05015205 -0.24707809],-1.706099154670533
428,LINK.JK,967,241,0.6224066390041494,388,579,[-0.16790312 -0.01412166 -0.0030102   0.00640668 -0.2543609 ],-0.3954433013409748
429,LION.JK,968,241,0.6307053941908713,258,710,[-0.49691123 -0.00762973 -0.0016619  -0.02835542 -1.2597271 ],-1.013466045288583
430,LMAS.JK,966,241,1.0,178,788,[-0.25365558  0.01588132  0.02110614 -0.01719729 -1.24672256],-1.4919965432629205
431,LMPI.JK,968,241,0.6763485477178424,319,649,"[-6.11787229e-01  2.38745203e-03 -3.04705525e-02  2.84147946e-04
 -2.58964626e+00]",-0.7124695351015321
432,LMSH.JK,968,241,0.6763485477178424,221,747,[ 0.15475849 -0.03633874  0.0181503   0.00725248 -0.05480969],-1.2212911943745826
433,LPCK.JK,968,241,0.6224066390041494,393,575,[ 0.28617042 -0.0160033  -0.01143095  0.0057157   0.1269716 ],-0.37734075067682515
434,LPGI.JK,968,241,0.6265560165975104,196,772,[ 0.05471998  0.02387603  0.01446389 -0.02537414 -0.61553485],-1.3695022361496005
435,LPIN.JK,967,241,0.6473029045643154,306,661,[ 0.14128759 -0.04511009 -0.02041812 -0.01077555 -1.13193462],-0.766453150939205
436,LPKR.JK,968,241,0.6721991701244814,340,628,[-0.03945215 -0.00800802  0.016976    0.00198836 -0.18175887],-0.6157504456034266
437,LPLI.JK,968,241,0.6307053941908713,299,669,[-0.43188982 -0.01415292  0.0880881  -0.01656292 -1.45722415],-0.8074993908697222
438,LPPF.JK,967,241,0.5643153526970954,409,558,"[ 2.38916316e-01  4.29340691e-02 -2.98753318e-03  2.80536618e-04
  6.26611579e-01]",-0.3144001879084138
439,LPPS.JK,968,241,0.7053941908713693,308,660,"[-3.64469723e-01 -8.48071514e-03 -5.59184857e-02  1.08190258e-03
 -2.07897811e+00]",-0.752934817285065
440,LRNA.JK,967,241,0.7012448132780082,307,660,"[-4.88838809e-01 -2.75958086e-06 -1.56699006e-02 -2.07159068e-02
 -2.45385740e+00]",-0.7685450554369216
441,LSIP.JK,967,241,0.6307053941908713,413,554,[-0.00920973  0.00731324 -0.02435617  0.00525618 -0.04051522],-0.2928577864709245
442,LTLS.JK,967,241,0.6307053941908713,354,613,[-0.19107772 -0.07706397 -0.00111663  0.00674027 -0.89134368],-0.5587474201266891
443,LUCK.JK,854,213,0.7183098591549296,301,553,[ 0.27915056 -0.01027014 -0.01807009 -0.01708173 -0.9695772 ],-0.600758575883618
444,LUCY.JK,368,92,0.5978260869565217,147,221,[ 0.28086194 -0.0529544  -0.00118081 -0.03915156  0.71671027],-0.4293034025525274
445,MABA.JK,966,241,1.0,53,913,[-0.48073623  0.25222806  1.01851538  0.07340532  0.85359482],-2.820208559665443
446,MAIN.JK,967,241,0.6721991701244814,390,577,[-0.13158935 -0.01332045 -0.03985689 -0.00409726 -0.72398678],-0.3904604502782912
447,MAMI.JK,967,241,1.0,164,803,[ 1.01302693  0.31077175 -0.14458531  0.0117116   1.00564599],-1.6043645041633634
448,MAPA.JK,937,234,0.5427350427350427,318,619,[-0.00015557  0.00241904  0.00082269  0.00141696 -0.00489072],-0.6687661393540957
449,MAPB.JK,967,241,0.6141078838174274,263,704,"[-1.27084142e-01  1.17882174e-04 -7.52037870e-04 -1.75819271e-03
 -1.95251745e+00]",-0.9857074863453479
450,MAPI.JK,967,241,0.5228215767634855,382,585,[-0.39368924  0.00506085 -0.02510745 -0.00365114 -0.07020485],-0.4290545472024524
451,MARI.JK,967,241,0.6265560165975104,316,651,[ 0.21643961  0.02538125 -0.00450501 -0.00151719  0.04450232],-0.7221963809823697
452,MARK.JK,967,241,0.6182572614107884,392,575,[ 0.08783961  0.00518266 -0.03931576  0.0088973  -0.18060835],-0.3823961376217948
453,MASA.JK,967,241,0.6348547717842323,305,662,[ 0.24081041 -0.00757831  0.03407343  0.0192086   0.09714982],-0.7789396477814108
454,MASB.JK,340,85,0.7411764705882353,92,248,[-0.04105391 -0.03804335 -0.07644203  0.0652401  -2.28185883],-1.0033054396750911
455,MAYA.JK,968,241,0.6721991701244814,175,793,[0.47138609 0.0479829  0.06746709 0.08497568 0.04327814],-1.5288284453632082
456,MBAP.JK,967,241,0.5643153526970954,418,549,[ 0.00017053  0.00250744 -0.00128485 -0.00314035 -0.0012437 ],-0.2700532788092776
457,MBSS.JK,967,241,0.6390041493775933,362,605,[-0.21283789 -0.00505588 -0.00669012 -0.04055353 -0.25368996],-0.5164734656101574
458,MBTO.JK,967,241,0.6224066390041494,348,619,"[-9.78267095e-01  4.48200779e-02  4.50758597e-02  1.97665768e-03
 -2.59359123e+00]",-0.5753946565198815
459,MCAS.JK,967,241,0.6141078838174274,414,553,[ 0.63270895 -0.01645719  0.00472197 -0.02495051  1.51317586],-0.3009381741750753
460,MCOL.JK,304,75,0.6133333333333333,141,163,"[ 4.01811441e-02 -2.67691565e-04  7.58872854e-02  6.16688359e-03
 -3.90255274e-01]",-0.1335864926520062
461,MCOR.JK,967,241,0.7219917012448133,307,660,[-0.25636461  0.02075595  0.04223098  0.00548594  0.20248804],-0.7676239058061106
462,MDIA.JK,966,241,0.9336099585062241,202,764,[-0.57990208 -0.00338641 -0.01124013 -0.01624075 -1.40094618],-1.3325018861917055
463,MDKA.JK,968,241,0.5892116182572614,431,537,[-0.26809351  0.02215724 -0.00050021 -0.00637545 -0.36057278],-0.22299302236946789
464,MDKI.JK,967,241,0.6556016597510373,346,621,[-0.35292339  0.03547952  0.04417835 -0.00354139 -2.41466264],-0.5858363661288875
465,MDLN.JK,967,241,0.6514522821576764,201,766,[ 0.10824664 -0.03772553  0.08036865  0.0081895  -0.91561557],-1.3445912892986314
466,MEDC.JK,968,241,0.5228215767634855,375,593,[ 0.0233681   0.08931099  0.00501616  0.03644719 -0.82278236],-0.4550127026110174
467,MEDS.JK,123,30,0.6333333333333333,46,77,[-0.01928517  0.25111237 -0.40595375  0.18277845  0.60704713],-0.46633178177528395
468,MEGA.JK,968,241,0.6182572614107884,227,741,"[-2.89620098e-01 -3.17315419e-02  1.24781292e-04  2.47806816e-03
  1.37289040e-02]",-1.1847472214324166
469,MERK.JK,967,241,0.5435684647302904,338,629,[ 0.05930602  0.0315923  -0.03559899  0.01519534 -0.38852874],-0.6237943855725994
470,META.JK,967,241,0.6597510373443983,322,645,"[ 1.08050320e-01  1.18965724e-01  1.65465613e-02  4.24052144e-05
 -8.30513948e-01]",-0.6912800491209455
